RecordedDate,Q51,Q1,Q4,Q52_1,Q52_2,IPAddress
1/19/24 14:46,98823,49,Female,Washington,Grant County,74.82.245.66
1/19/24 14:49,,5,Male,,,76.137.147.137
1/19/24 14:49,31903,11,Male,Georgia,Muscogee County,24.96.92.174
1/19/24 14:49,,37,Male,,,107.77.233.112
1/19/24 14:49,48075,23,Male,Michigan,Oakland County,71.227.60.157
1/19/24 14:51,44646,36,Male,Ohio,Stark County,24.140.59.89
1/19/24 14:53,38118,44,Male,Tennessee,Shelby County,73.2.174.140
1/19/24 14:54,79343,45,Male,Texas,Crosby County,71.30.109.93
1/19/24 15:00,,21,Male,,,174.216.153.203
1/19/24 15:02,35672,1,Male,Alabama,Lawrence County,172.56.224.168
1/19/24 15:04,28314,34,Male,North Carolina,Cumberland County,98.6.148.250
1/19/24 15:24,77584,45,Female,Texas,Brazoria County,73.232.149.214
1/19/24 15:36,16510,39,Male,Pennsylvania,Erie County,76.34.220.23
1/19/24 15:59,19401,39,Male,Pennsylvania,Montgomery County,69.249.254.13
1/19/24 16:12,43512,36,Female,Ohio,Defiance County,71.64.0.80
1/19/24 16:22,11203,33,Male,New York,Kings County,69.114.36.149
1/19/24 16:29,23607,48,Female,Virginia,Newport News city,172.58.190.147
1/19/24 16:29,48033,23,Male,Michigan,Oakland County,67.177.154.131
1/19/24 16:32,73501,37,Female,Oklahoma,Comanche County,149.76.202.38
1/19/24 16:46,21784,21,Male,Maryland,Carroll County,73.86.162.204
1/19/24 16:46,10002,33,Female,New York,New York County,38.42.71.56
1/19/24 16:50,61021,14,Male,Illinois,Lee County,98.46.104.98
1/19/24 16:55,19121,39,Male,Pennsylvania,Philadelphia County,107.122.193.43
1/19/24 17:14,19018,39,Female,Pennsylvania,Delaware County,131.106.16.167
1/19/24 17:18,91710,5,Male,California,San Bernardino County,76.86.19.39
1/19/24 17:24,91740,5,Male,California,Los Angeles County,75.82.30.136
1/19/24 17:31,27803,34,Female,North Carolina,Nash County,75.110.43.165
1/19/24 17:33,2804,41,Male,Rhode Island,Washington County,72.87.77.85
1/19/24 17:35,30030,11,Female,Georgia,DeKalb County,162.201.172.254
1/19/24 17:35,54016,51,Female,Wisconsin,St  Croix County,66.41.189.141
1/19/24 17:59,,48,Male,,,72.84.233.166
1/19/24 18:43,89512,29,Male,Nevada,Washoe County,12.183.168.230
1/19/24 18:47,90660,32,Female,New Mexico,Doña Ana County,73.242.201.123
1/19/24 18:48,38965,25,Male,Mississippi,Yalobusha County,216.245.122.21
1/19/24 18:57,94010,5,Male,California,San Mateo County,172.58.88.9
1/19/24 19:14,,19,Female,,,104.54.116.198
1/19/24 19:15,,48,Female,,,71.51.166.34
1/19/24 19:22,43081,36,Female,Ohio,Franklin County,173.88.118.230
1/19/24 19:22,95008,5,Male,California,Santa Clara County,98.207.95.186
1/19/24 19:27,80916,6,Male,Colorado,El Paso County,98.43.245.215
1/19/24 19:27,7304,31,Male,New Jersey,Hudson County,75.203.73.188
1/19/24 19:37,75948,45,Male,Texas,Sabine County,98.20.66.172
1/19/24 19:38,43227,36,Female,Ohio,Columbiana County,184.83.77.230
1/19/24 19:43,46947,15,Male,Indiana,Cass County,174.240.240.32
1/19/24 19:45,75215,45,Male,Texas,Dallas County,35.146.106.223
1/19/24 19:47,35215,1,Female,Alabama,Jefferson County,138.26.210.44
1/19/24 19:52,33125,10,Male,Florida,Miami-Dade County,73.85.34.157
1/19/24 19:52,39532,25,Female,Mississippi,Harrison County,69.212.42.239
1/19/24 19:54,56082,24,Female,Minnesota,Nicollet County,216.188.213.102
1/19/24 19:58,38134,44,Male,Tennessee,Shelby County,73.203.187.217
1/19/24 20:01,69357,28,Male,Nebraska,Scotts Bluff County,172.58.56.51
1/19/24 20:13,37763,44,Male,Tennessee,Roane County,107.219.82.235
1/19/24 20:19,17777,39,Female,Pennsylvania,Northumberland County,67.214.4.168
1/19/24 20:23,6514,7,Male,Connecticut,New Haven County,73.16.19.155
1/19/24 20:32,7052,31,Male,New Jersey,Essex County,174.229.213.152
1/19/24 20:32,70471,19,Male,Louisiana,St  Tammany Parish,69.236.213.126
1/19/24 20:37,92139,5,Male,California,San Diego County,172.56.184.220
1/19/24 20:40,11207,33,Male,New York,Kings County,67.244.67.51
1/19/24 20:43,,45,Male,,,172.56.50.10
1/19/24 20:50,29720,42,Female,South Carolina,Lancaster County,172.59.220.169
1/19/24 20:50,33544,10,Female,Florida,Pasco County,47.197.26.46
1/19/24 20:51,98663,49,Male,Washington,Clark County,71.63.201.252
1/19/24 20:54,,33,Female,,,172.59.177.194
1/19/24 20:56,8520,31,Male,New Jersey,Mercer County,73.226.40.55
1/19/24 20:57,16507,39,Female,Pennsylvania,Erie County,184.56.116.98
1/19/24 21:00,84790,46,Female,Utah,Washington County,67.2.175.165
1/19/24 21:00,43604,36,Male,Ohio,Lucas County,166.216.159.235
1/19/24 21:02,73013,37,Male,Oklahoma,Oklahoma County,98.162.242.52
1/19/24 21:11,53207,51,Male,Wisconsin,Milwaukee County,172.59.97.132
1/19/24 21:11,36117,1,Male,Alabama,Montgomery County,75.137.241.49
1/19/24 21:12,,45,Male,,,107.123.5.62
1/19/24 21:18,95662,5,Male,California,Sacramento County,73.235.90.244
1/19/24 21:19,32904,10,Male,Florida,Brevard County,72.238.247.194
1/19/24 21:24,79928,45,Male,Texas,El Paso County,172.56.14.173
1/19/24 21:24,85029,3,Male,Arizona,Maricopa County,172.56.85.78
1/19/24 21:25,31312,11,Female,Georgia,Effingham County,174.56.171.71
1/19/24 21:29,78203,45,Male,Texas,Bexar County,172.56.95.109
1/19/24 21:30,92708,5,Male,California,Orange County,47.144.210.179
1/19/24 21:33,97448,38,Male,Oregon,Lane County,24.21.218.102
1/19/24 21:39,30350,11,Male,Georgia,Fulton County,24.98.212.171
1/19/24 21:43,43701,36,Male,Ohio,Muskingum County,71.72.65.231
1/19/24 21:50,74061,37,Male,Oklahoma,Washington County,174.247.240.197
1/19/24 21:52,8818,31,Female,New Jersey,Middlesex County,68.194.119.211
1/19/24 21:53,80221,6,Male,Colorado,Adams County,73.14.171.82
1/19/24 21:53,17901,39,Male,Pennsylvania,Schuylkill County,174.55.77.136
1/19/24 21:55,40216,18,Male,Kentucky,Jefferson County,99.161.132.215
1/19/24 21:56,31027,11,Male,Georgia,Laurens County,71.90.209.109
1/19/24 22:00,64108,26,Male,Missouri,Jackson County,107.197.236.66
1/19/24 22:00,29455,42,Male,South Carolina,Charleston County,172.59.220.113
1/19/24 22:03,75001,45,Male,Texas,Dallas County,76.171.23.30
1/19/24 22:04,,10,Male,,,68.42.60.16
1/19/24 22:06,81132,6,Male,Colorado,Rio Grande County,208.38.200.94
1/19/24 22:06,,22,Male,,,47.14.51.9
1/19/24 22:09,2905,41,Female,Rhode Island,Providence County,72.200.145.35
1/19/24 22:11,74106,37,Female,Oklahoma,Tulsa County,172.59.192.9
1/19/24 22:17,60613,14,Male,Illinois,Cook County,67.175.191.127
1/19/24 22:20,37938,44,Male,Tennessee,Knox County,174.235.81.159
1/19/24 22:20,95382,5,Male,California,Stanislaus County,172.59.144.98
1/19/24 22:24,47714,15,Female,Indiana,Vanderburgh County,198.37.214.105
1/19/24 22:25,10538,33,Male,New York,Westchester County,68.161.186.133
1/19/24 22:26,,3,Female,,,107.127.25.43
1/19/24 22:28,91724,5,Female,California,Los Angeles County,47.157.211.103
1/19/24 22:28,,45,Female,,,174.231.88.95
1/19/24 22:30,48099,23,Male,Michigan,Oakland County,71.126.16.50
1/19/24 22:35,13440,33,Female,New York,Oneida County,108.176.202.84
1/19/24 22:40,98103,49,Female,Washington,King County,75.172.122.152
1/19/24 22:42,,6,Male,,,204.186.12.112
1/19/24 22:45,46379,15,Male,Indiana,Newton County,173.23.234.158
1/19/24 22:49,48204,23,Male,Michigan,Wayne County,174.247.208.50
1/19/24 22:51,46037,15,Male,Indiana,Shelby County,73.168.210.213
1/19/24 22:51,60586,14,Female,Illinois,Cook County,98.213.222.53
1/19/24 22:52,,11,Female,,,104.14.14.89
1/19/24 22:52,,18,Male,,,172.59.80.138
1/19/24 22:53,30341,11,Male,Georgia,DeKalb County,70.231.61.47
1/19/24 22:56,59102,27,Male,Montana,Yellowstone County,98.127.146.71
1/19/24 23:02,83646,13,Female,Idaho,Ada County,172.56.200.183
1/19/24 23:07,29401,42,Male,South Carolina,Charleston County,104.50.224.212
1/19/24 23:13,20169,48,Male,Virginia,Prince William County,138.88.244.234
1/19/24 23:13,88310,32,Male,New Mexico,Otero County,134.215.128.233
1/19/24 23:14,46037,15,Male,Indiana,Shelby County,172.59.88.63
1/19/24 23:15,43783,36,Female,Ohio,Perry County,172.59.33.103
1/19/24 23:17,97232,38,Male,Oregon,Multnomah County,75.145.75.22
1/19/24 23:17,,14,Female,,,172.58.165.186
1/19/24 23:20,32829,10,Female,Florida,Orange County,75.7.151.108
1/19/24 23:21,30318,11,Male,Georgia,Fulton County,45.23.150.142
1/19/24 23:22,83616,13,Female,Idaho,Ada County,160.3.200.102
1/19/24 23:28,63367,26,Female,Missouri,St  Louis city,67.6.97.165
1/19/24 23:28,92124,5,Male,California,San Diego County,174.195.81.99
1/19/24 23:28,98077,49,Female,Washington,King County,76.146.100.118
1/19/24 23:29,44262,36,Male,Ohio,Summit County,172.59.24.66
1/19/24 23:30,,10,Male,,,35.142.227.98
1/19/24 23:36,94102,5,Male,California,San Francisco County,108.94.25.252
1/19/24 23:38,18603,39,Male,Pennsylvania,Luzerne County,12.74.62.72
1/19/24 23:39,80241,6,Female,Colorado,Adams County,76.154.183.226
1/19/24 23:48,95123,5,Male,California,Santa Clara County,47.45.68.33
1/19/24 23:49,24153,48,Female,Virginia,Roanoke County,73.99.128.184
1/19/24 23:50,77489,45,Male,Texas,Fort Bend County,76.31.59.179
1/19/24 23:51,63366,26,Male,Missouri,St  Charles County,172.59.168.236
1/19/24 23:54,78672,45,Male,Texas,Llano County,174.244.82.252
1/19/24 23:54,91411,5,Female,California,Los Angeles County,75.80.164.148
1/19/24 23:58,32796,10,Male,Florida,Brevard County,97.71.153.227
1/19/24 23:58,10314,33,Male,New York,Richmond County,173.56.49.17
1/19/24 23:59,35242,1,Male,Alabama,Jefferson County,174.199.225.96
1/20/24 0:01,30152,11,Male,Georgia,Cobb County,98.62.193.30
1/20/24 0:08,50010,16,Other/self-identified,Iowa,Story County,166.181.87.124
1/20/24 0:09,92882,5,Female,California,Riverside County,76.33.84.97
1/20/24 0:12,44121,36,Male,Ohio,Cuyahoga County,71.73.92.108
1/20/24 0:21,8075,31,Female,New Jersey,Burlington County,73.193.185.111
1/20/24 0:21,30350,11,Male,Georgia,Fulton County,71.56.12.154
1/20/24 0:21,91942,5,Male,California,San Diego County,108.241.3.227
1/20/24 0:22,92101,5,Female,California,San Diego County,104.62.180.203
1/20/24 0:31,94536,5,Male,California,Alameda County,174.160.185.72
1/20/24 0:31,89706,29,Male,Nevada,Lyon County,174.231.16.174
1/20/24 0:32,33811,10,Female,Florida,Polk County,97.96.68.125
1/20/24 0:35,84058,46,Male,Utah,Utah County,66.7.117.138
1/20/24 0:41,10468,33,Male,New York,Bronx County,24.46.226.139
1/20/24 0:41,45044,36,Male,Ohio,Butler County,24.209.90.120
1/20/24 0:48,97209,38,Female,Oregon,Baker County,107.77.208.66
1/20/24 0:48,54476,51,Male,Wisconsin,Marathon County,172.59.97.244
1/20/24 0:49,45243,36,Female,Ohio,Hamilton County,172.58.125.170
1/20/24 0:52,64850,26,Female,Missouri,Newton County,38.133.249.134
1/20/24 0:54,39180,25,Male,Mississippi,Warren County,45.23.150.150
1/20/24 0:56,20715,21,Male,Maryland,Prince George's County,71.191.197.137
1/20/24 1:05,90001,5,Male,California,Los Angeles County,73.219.172.19
1/20/24 1:05,70601,19,Male,Louisiana,Calcasieu Parish,107.222.194.202
1/20/24 1:09,54301,51,Male,Wisconsin,Brown County,76.39.84.143
1/20/24 1:17,15044,39,Female,Pennsylvania,Butler County,12.74.238.18
1/20/24 1:18,30309,11,Male,Georgia,Fulton County,76.145.242.86
1/20/24 1:23,34787,10,Male,Florida,Orange County,142.197.162.68
1/20/24 1:28,27870,34,Male,North Carolina,Halifax County,172.220.249.111
1/20/24 1:42,10468,33,Female,New York,Bronx County,172.56.165.19
1/20/24 1:47,2148,22,Male,Massachusetts,Middlesex County,73.100.63.122
1/20/24 1:50,95660,5,Male,California,Sacramento County,99.57.74.79
1/20/24 1:54,30297,11,Male,Georgia,Clayton County,71.131.84.11
1/20/24 2:06,28086,34,Female,North Carolina,Cleveland County,75.190.181.238
1/20/24 2:08,92881,5,Female,California,Riverside County,142.129.168.253
1/20/24 2:22,33173,10,Female,Florida,Miami-Dade County,98.53.10.148
1/20/24 2:26,78577,45,Female,Texas,Hidalgo County,173.172.235.123
1/20/24 2:35,75001,45,Male,Texas,Dallas County,107.115.203.118
1/20/24 2:36,49503,23,Male,Michigan,Kent County,99.121.116.225
1/20/24 2:41,81101,6,Female,Colorado,Alamosa County,172.59.228.24
1/20/24 2:43,18433,39,Male,Pennsylvania,Lackawanna County,174.240.209.1
1/20/24 2:45,95136,5,Male,California,Santa Clara County,172.58.89.31
1/20/24 2:57,,1,Male,,,166.199.168.68
1/20/24 3:03,47303,15,Female,Indiana,Delaware County,99.102.0.75
1/20/24 3:06,75001,45,Male,Texas,Dallas County,38.133.237.109
1/20/24 3:12,43605,36,Female,Ohio,Lucas County,172.58.123.199
1/20/24 3:14,89027,29,Male,Nevada,Clark County,209.152.72.54
1/20/24 3:16,72712,4,Female,Arkansas,Benton County,97.114.149.115
1/20/24 3:19,10118,33,Female,New York,New York County,190.93.76.122
1/20/24 3:20,79936,45,Male,Texas,El Paso County,104.58.163.6
1/20/24 3:22,93722,5,Female,California,Fresno County,73.90.127.236
1/20/24 3:23,10029,33,Male,New York,New York County,74.71.111.152
1/20/24 3:23,18201,39,Male,Pennsylvania,Luzerne County,70.44.226.151
1/20/24 3:24,61019,14,Male,Illinois,Winnebago County,166.181.84.90
1/20/24 3:25,90015,5,Female,California,Los Angeles County,197.210.29.143
1/20/24 3:26,27597,34,Male,North Carolina,Wake County,104.54.76.240
1/20/24 3:27,10003,33,Male,New York,New York County,23.26.245.137
1/20/24 3:29,22405,48,Female,Virginia,Stafford County,107.77.204.230
1/20/24 3:30,77331,45,Male,Texas,San Jacinto County,172.56.15.167
1/20/24 3:33,17103,39,Female,Pennsylvania,Dauphin County,174.239.84.255
1/20/24 3:44,7712,31,Male,New Jersey,Monmouth County,75.99.118.3
1/20/24 3:47,47404,15,Female,Indiana,Monroe County,68.54.135.113
1/20/24 3:51,48415,23,Female,Michigan,Saginaw County,172.58.240.220
1/20/24 3:52,,49,Male,,,35.149.166.158
1/20/24 3:53,80249,6,Female,Colorado,Denver County,98.50.111.215
1/20/24 3:54,32826,10,Male,Florida,Orange County,174.228.165.62
1/20/24 3:55,44114,36,Female,Ohio,Cuyahoga County,174.195.80.107
1/20/24 3:56,26003,50,Male,West Virginia,Brooke County,24.3.237.249
1/20/24 3:57,75090,45,Female,Texas,Grayson County,47.187.79.34
1/20/24 4:01,10924,33,Female,New York,Orange County,98.15.196.84
1/20/24 4:10,71913,4,Female,Arkansas,Garland County,12.10.66.168
1/20/24 4:10,30309,11,Female,Georgia,Fulton County,207.5.15.125
1/20/24 4:12,95037,5,Male,California,Santa Clara County,172.243.89.252
1/20/24 4:20,91935,5,Male,California,San Diego County,12.157.155.117
1/20/24 4:24,72365,4,Male,Arkansas,Poinsett County,216.163.1.140
1/20/24 4:30,60077,14,Male,Illinois,Cook County,67.167.254.151
1/20/24 4:44,55008,24,Female,Minnesota,Isanti County,97.116.143.231
1/20/24 4:45,25102,50,Male,West Virginia,Kanawha County,173.80.123.41
1/20/24 4:50,90042,5,Male,California,Los Angeles County,172.56.209.232
1/20/24 4:57,10012,33,Male,New York,New York County,76.37.123.147
1/20/24 4:58,2215,22,Female,Massachusetts,Suffolk County,98.229.76.89
1/20/24 5:01,19145,39,Male,Pennsylvania,Philadelphia County,172.56.223.90
1/20/24 5:05,89706,29,Male,Nevada,Lyon County,174.195.113.36
1/20/24 5:10,66058,17,Male,Kansas,Atchison County,174.213.209.199
1/20/24 5:12,8723,31,Male,New Jersey,Ocean County,73.226.104.81
1/20/24 5:15,31220,11,Female,Georgia,Macon County,174.197.4.62
1/20/24 5:17,54963,51,Female,Wisconsin,Winnebago County,47.35.189.77
1/20/24 5:18,55130,24,Female,Minnesota,Becker County,107.77.208.6
1/20/24 5:19,77095,45,Female,Texas,Harris County,76.229.231.4
1/20/24 5:24,17538,39,Male,Pennsylvania,Lancaster County,98.237.99.248
1/20/24 5:27,72150,4,Male,Arkansas,Grant County,71.30.19.8
1/20/24 5:29,75706,45,Male,Texas,Smith County,172.59.197.4
1/20/24 5:30,,30,Male,,,24.147.205.141
1/20/24 5:36,21074,21,Male,Maryland,Carroll County,73.200.10.49
1/20/24 5:40,23507,48,Female,Virginia,Norfolk city,108.26.65.49
1/20/24 5:40,95350,5,Female,California,Stanislaus County,98.51.13.76
1/20/24 5:40,53538,51,Female,Wisconsin,Jefferson County,68.187.82.31
1/20/24 5:41,53122,51,Male,Wisconsin,Waukesha County,174.192.134.19
1/20/24 5:44,,33,Male,,,172.58.231.57
1/20/24 5:45,12446,33,Female,New York,Ulster County,67.251.222.234
1/20/24 5:46,20020,9,Male,District of Columbia,District of Columbia,99.26.146.199
1/20/24 5:47,12180,33,Female,New York,Rensselaer County,67.240.32.109
1/20/24 5:56,49503,23,Male,Michigan,Kent County,76.209.9.90
1/20/24 5:59,28585,34,Female,North Carolina,Jones County,71.210.66.250
1/20/24 5:59,32060,10,Male,Florida,Suwannee County,174.240.66.13
1/20/24 6:02,32425,10,Male,Florida,Holmes County,174.239.81.219
1/20/24 6:06,24759,10,Female,Florida,Osceola County,68.204.114.158
1/20/24 6:06,2150,22,Male,Massachusetts,Suffolk County,102.89.47.233
1/20/24 6:08,17347,39,Male,Pennsylvania,York County,75.192.139.159
1/20/24 6:13,56338,24,Male,Minnesota,Morrison County,24.220.128.175
1/20/24 6:19,,34,Male,,,166.182.255.0
1/20/24 6:24,45123,36,Male,Ohio,Highland County,107.11.138.114
1/20/24 6:26,44224,36,Male,Ohio,Summit County,107.218.191.44
1/20/24 6:27,34761,10,Female,Florida,Orange County,72.189.134.193
1/20/24 6:29,32725,10,Male,Florida,Volusia County,97.103.6.165
1/20/24 6:31,92836,5,Female,California,Orange County,172.127.92.174
1/20/24 6:32,45042,36,Female,Ohio,Butler County,174.97.247.211
1/20/24 6:34,32835,10,Female,Florida,Orange County,71.47.136.68
1/20/24 6:37,6489,7,Male,Connecticut,Hartford County,184.183.240.135
1/20/24 6:38,10010,33,Male,New York,New York County,72.71.219.85
1/20/24 6:49,30533,11,Male,Georgia,Lumpkin County,174.131.166.160
1/20/24 6:52,92688,5,Male,California,Orange County,174.243.250.141
1/20/24 6:52,11550,33,Female,New York,Nassau County,172.58.230.172
1/20/24 7:01,76544,45,Male,Texas,Jones County,75.217.50.226
1/20/24 7:05,10003,33,Male,New York,New York County,107.115.203.135
1/20/24 7:14,12871,33,Female,New York,Saratoga County,66.67.106.216
1/20/24 7:20,75154,45,Female,Texas,Dallas County,172.223.81.2
1/20/24 7:26,91007,5,Male,California,Los Angeles County,107.77.227.85
1/20/24 7:26,16053,39,Female,Pennsylvania,Butler County,24.154.23.226
1/20/24 7:28,53533,51,Female,Wisconsin,Iowa County,216.180.198.200
1/20/24 7:28,49505,23,Female,Michigan,Kent County,173.14.40.118
1/20/24 7:30,80203,6,Male,Colorado,Denver County,178.211.159.202
1/20/24 7:35,18966,39,Male,Pennsylvania,Bucks County,98.115.100.101
1/20/24 7:36,34609,10,Female,Florida,Hernando County,172.56.96.22
1/20/24 7:39,21227,21,Male,Maryland,Baltimore County,107.77.203.26
1/20/24 7:41,10009,33,Female,New York,New York County,98.113.159.49
1/20/24 7:41,93625,5,Male,California,Fresno County,172.58.222.242
1/20/24 7:41,48617,23,Female,Michigan,Isabella County,47.26.29.40
1/20/24 7:44,15963,39,Male,Pennsylvania,Somerset County,71.199.108.70
1/20/24 7:47,12590,33,Male,New York,Dutchess County,24.168.41.147
1/20/24 7:50,21061,21,Female,Maryland,Anne Arundel County,131.106.190.188
1/20/24 7:53,99354,49,Male,Washington,Benton County,71.84.182.81
1/20/24 7:55,70810,19,Male,Louisiana,East Baton Rouge Parish,98.185.141.141
1/20/24 8:12,77573,45,Female,Texas,Galveston County,76.30.178.94
1/20/24 8:12,6514,7,Female,Connecticut,New Haven County,32.216.143.62
1/20/24 8:15,15212,39,Male,Pennsylvania,Allegheny County,172.58.219.46
1/20/24 8:22,80123,6,Male,Colorado,Denver County,73.181.66.183
1/20/24 8:26,23222,48,Male,Virginia,Richmond city,73.40.31.88
1/20/24 8:48,10459,33,Female,New York,Bronx County,141.157.223.4
1/20/24 9:06,,36,Male,,,107.121.100.64
1/20/24 9:09,55005,24,Male,Minnesota,Anoka County,172.58.9.94
1/20/24 9:25,78204,45,Male,Texas,Bexar County,172.56.91.170
1/20/24 9:26,95062,5,Female,California,Santa Cruz County,172.58.36.236
1/20/24 9:38,13126,33,Male,New York,Oswego County,74.65.34.138
1/20/24 9:48,19139,39,Male,Pennsylvania,Philadelphia County,73.188.221.196
1/20/24 9:53,,33,Male,,,74.199.36.170
1/20/24 9:56,76017,45,Male,Texas,Tarrant County,47.161.19.79
1/20/24 9:57,78757,45,Male,Texas,Travis County,72.177.27.196
1/20/24 9:58,18603,39,Male,Pennsylvania,Columbia County,172.56.28.5
1/20/24 9:59,43224,36,Male,Ohio,Franklin County,74.137.132.106
1/20/24 9:59,33076,10,Female,Florida,Broward County,99.68.181.11
1/20/24 10:02,6770,7,Female,Connecticut,New Haven County,174.192.6.131
1/20/24 10:08,16510,39,Male,Pennsylvania,Erie County,107.123.53.56
1/20/24 10:12,27055,34,Male,North Carolina,Yadkin County,66.226.45.90
1/20/24 10:19,70460,19,Male,Louisiana,St  Tammany Parish,66.186.240.122
1/20/24 10:21,90015,5,Female,California,Los Angeles County,102.88.69.61
1/20/24 10:23,34761,10,Female,Florida,Orange County,72.189.152.24
1/20/24 10:27,48021,23,Male,Michigan,Macomb County,68.42.184.210
1/20/24 10:28,92252,5,Male,California,San Bernardino County,66.74.55.235
1/20/24 10:35,10002,33,Male,New York,New York County,38.121.43.158
1/20/24 10:38,30577,11,Male,Georgia,Stephens County,173.248.194.159
1/20/24 10:43,90016,5,Male,California,Los Angeles County,99.47.148.168
1/20/24 10:46,12307,33,Female,New York,Schenectady County,74.109.185.108
1/20/24 10:48,21216,21,Female,Maryland,Baltimore city,172.56.32.111
1/20/24 10:51,60131,14,Female,Illinois,Cook County,99.110.34.123
1/20/24 10:52,32801,10,Male,Florida,Orange County,174.239.80.115
1/20/24 10:54,95405,5,Male,California,Sonoma County,98.51.2.142
1/20/24 10:54,93257,5,Female,California,Tulare County,66.214.65.82
1/20/24 10:56,,39,Male,,,174.104.44.54
1/20/24 10:56,75979,45,Male,Texas,Tyler County,172.56.25.201
1/20/24 10:59,46975,15,Male,Indiana,Brown County,107.122.241.31
1/20/24 11:00,33860,10,Female,Florida,Polk County,97.79.19.206
1/20/24 11:00,55109,24,Female,Minnesota,Ramsey County,172.56.13.84
1/20/24 11:04,90015,5,Female,California,Los Angeles County,105.112.104.16
1/20/24 11:07,32421,10,Male,Florida,Calhoun County,209.105.161.30
1/20/24 11:10,80129,6,Female,Colorado,Douglas County,174.202.3.178
1/20/24 11:11,77450,45,Male,Texas,Fort Bend County,76.142.111.240
1/20/24 11:12,28358,34,Female,North Carolina,Craven County,174.219.10.187
1/20/24 11:14,36567,1,Female,Alabama,Baldwin County,172.59.109.136
1/20/24 11:16,32819,10,Female,Florida,Orange County,50.88.2.40
1/20/24 11:18,30062,11,Male,Georgia,Cobb County,99.1.245.43
1/20/24 11:18,14414,33,Male,New York,Livingston County,76.37.80.141
1/20/24 11:19,78220,45,Male,Texas,Bexar County,107.209.72.90
1/20/24 11:20,85208,3,Male,Arizona,Maricopa County,108.147.193.54
1/20/24 11:21,3813,30,Male,New Hampshire,Carroll County,104.228.227.45
1/20/24 11:26,84003,46,Female,Utah,Utah County,172.59.153.78
1/20/24 11:27,38116,44,Male,Tennessee,Shelby County,152.86.216.170
1/20/24 11:28,20602,21,Male,Maryland,Charles County,100.15.6.176
1/20/24 11:28,61021,14,Female,Illinois,Lee County,98.213.74.130
1/20/24 11:30,29615,42,Male,South Carolina,Greenville County,75.137.96.218
1/20/24 11:30,70360,19,Female,Louisiana,Terrebonne Parish,174.203.43.26
1/20/24 11:31,,49,Male,,,50.37.179.95
1/20/24 11:36,92308,5,Male,California,San Bernardino County,47.157.75.24
1/20/24 11:36,15601,39,Female,Pennsylvania,Westmoreland County,73.183.41.213
1/20/24 11:38,89123,29,Male,Nevada,Clark County,24.234.196.251
1/20/24 11:45,10001,33,Male,New York,New York County,107.146.165.212
1/20/24 11:46,34649,10,Female,Florida,Pasco County,47.204.219.170
1/20/24 11:46,30038,11,Male,Georgia,DeKalb County,107.214.59.61
1/20/24 11:46,2150,22,Male,Massachusetts,Suffolk County,172.58.227.99
1/20/24 11:48,,26,Male,,,174.204.67.19
1/20/24 11:49,75001,45,Male,Texas,Dallas County,38.133.239.234
1/20/24 11:49,77091,45,Female,Texas,Harris County,107.123.5.18
1/20/24 11:53,10463,33,Female,New York,Bronx County,166.198.251.19
1/20/24 11:58,44030,36,Female,Ohio,Ashtabula County,72.2.81.79
1/20/24 11:58,55379,24,Male,Minnesota,Scott County,76.156.2.31
1/20/24 12:01,22980,48,Male,Virginia,Augusta County,73.147.157.252
1/20/24 12:02,49534,23,Male,Michigan,Kent County,172.58.123.102
1/20/24 12:02,55130,24,Female,Minnesota,Becker County,107.77.208.64
1/20/24 12:04,93720,5,Male,California,Fresno County,98.255.182.234
1/20/24 12:06,80631,6,Female,Colorado,Weld County,67.176.77.83
1/20/24 12:07,60660,14,Male,Illinois,Cook County,174.209.34.39
1/20/24 12:08,75001,45,Male,Texas,Dallas County,38.178.189.156
1/20/24 12:08,7008,31,Male,New Jersey,Middlesex County,76.116.144.253
1/20/24 12:09,98201,49,Male,Washington,Snohomish County,172.56.2.165
1/20/24 12:11,30045,11,Male,Georgia,Cobb County,66.56.33.254
1/20/24 12:12,43713,36,Male,Ohio,Belmont County,129.222.216.9
1/20/24 12:15,78744,45,Female,Texas,Travis County,72.182.95.20
1/20/24 12:18,45242,36,Male,Ohio,Hamilton County,174.97.1.194
1/20/24 12:20,94611,5,Male,California,Alameda County,73.223.112.34
1/20/24 12:22,10458,33,Male,New York,Bronx County,47.17.235.180
1/20/24 12:23,46368,15,Male,Indiana,Porter County,73.51.124.195
1/20/24 12:24,45240,36,Male,Ohio,Hamilton County,172.58.126.37
1/20/24 12:25,55109,24,Male,Minnesota,Ramsey County,65.117.99.109
1/20/24 12:26,63130,26,Female,Missouri,St  Louis County,24.107.7.246
1/20/24 12:27,80920,6,Male,Colorado,El Paso County,174.24.116.32
1/20/24 12:32,50125,16,Female,Iowa,Warren County,173.27.229.173
1/20/24 12:32,4901,20,Female,Maine,Kennebec County,76.38.195.105
1/20/24 12:35,10003,33,Male,New York,New York County,166.196.110.37
1/20/24 12:37,72223,4,Female,Arkansas,Pulaski County,75.90.117.244
1/20/24 12:39,78656,45,Male,Texas,Caldwell County,172.59.232.86
1/20/24 12:39,75007,45,Male,Texas,Denton County,174.242.208.86
1/20/24 12:41,92123,5,Female,California,San Diego County,66.75.38.156
1/20/24 12:41,48314,23,Male,Michigan,Macomb County,12.74.55.73
1/20/24 12:44,91780,5,Female,California,Los Angeles County,107.209.193.21
1/20/24 12:49,,14,Male,,,173.22.209.141
